path,category,attribute_1,attribute_2
imgs/women/2624.jpg,Dresses,black,Maxi
imgs/women/2625.jpg,Jeans,blue,Cropped
imgs/women/2626.jpg,Skirts,"navy, blue",Maxi
imgs/women/2627.jpg,Tunics,"blue, orange",
imgs/women/2628.jpg,Jeans,blue,Regular
imgs/women/2629.jpg,Dresses,blue,Midi
imgs/women/2630.jpg,Kurta Sets,magenta,Calf Length
imgs/women/2631.jpg,Tunics,,
imgs/women/2632.jpg,Jackets,,Regular
imgs/women/2633.jpg,Kurta Sets,"red, blue",Knee Length
imgs/women/2634.jpg,Kurtas,blue,Calf Length
imgs/women/2635.jpg,Tops,"navy, blue",Regular
imgs/women/2636.jpg,Dresses,black,Mini
imgs/women/2637.jpg,Jeans,blue,Cropped
imgs/women/2638.jpg,Sweatshirts,green,Regular
imgs/women/2639.jpg,Kurtas,"blue, pink",Calf Length
imgs/women/2640.jpg,Lehenga Choli,pink,
imgs/women/2641.jpg,Sweatshirts,,
imgs/women/2642.jpg,Kurtas,,Calf Length
imgs/women/2643.jpg,Jeans,"navy, blue",Regular
imgs/women/2644.jpg,Sweatshirts,,Crop
imgs/women/2645.jpg,Sweatshirts,lavender,Regular
imgs/women/2646.jpg,Dresses,"navy, blue",Above Knee
imgs/women/2647.jpg,Kurta Sets,", blue",
imgs/women/2648.jpg,Palazzos,white,Regular
imgs/women/2649.jpg,Kurta Sets,"purple, magenta",
imgs/women/2650.jpg,Palazzos,white,Regular
imgs/women/2651.jpg,Tshirts,grey,Regular
imgs/women/2652.jpg,Kurta Sets,purple,Calf Length
imgs/women/2653.jpg,Kurta Sets,"black, white",Calf Length
imgs/women/2654.jpg,Palazzos,grey,Cropped
imgs/women/2655.jpg,Tshirts,,Regular
imgs/women/2656.jpg,Sweatshirts,"olive, green",Regular
imgs/women/2657.jpg,Tunics,green,
imgs/women/2658.jpg,Kurtas,"white, navy, blue",Calf Length
imgs/women/2659.jpg,Sarees,pink,
imgs/women/2660.jpg,Sweaters,black,
imgs/women/2661.jpg,Kurta Sets,,
imgs/women/2662.jpg,Dresses,green,Maxi
imgs/women/2663.jpg,Dresses,", white",Above Knee
imgs/women/2664.jpg,Dresses,"beige, black",Knee Length
imgs/women/2665.jpg,Sweaters,"green, olive",
imgs/women/2666.jpg,Sweaters,pink,
imgs/women/2667.jpg,Jeans,", black, black",Cropped
imgs/women/2668.jpg,Sweaters,black,
imgs/women/2669.jpg,Jeans,black,Regular
imgs/women/2670.jpg,Dresses,,Maxi
imgs/women/2671.jpg,Jackets,purple,Crop
imgs/women/2672.jpg,Sweaters,grey,
imgs/women/2673.jpg,Kurtas,"maroon, green",Calf Length
imgs/women/2674.jpg,Tshirts,green,Regular
imgs/women/2675.jpg,Sweatshirts,blue,Regular
imgs/women/2676.jpg,Sweaters,grey,
imgs/women/2677.jpg,Kurta Sets,"green, lime",Knee Length
imgs/women/2678.jpg,Blazers,pink,Regular
imgs/women/2679.jpg,Kurtas,orange,Calf Length
imgs/women/2680.jpg,Tshirts,green,Regular
imgs/women/2681.jpg,Sarees,", brown",
imgs/women/2682.jpg,Sweaters,red,
imgs/women/2683.jpg,Sarees,,
imgs/women/2684.jpg,Jackets,white,Regular
imgs/women/2685.jpg,Shrug,green,Longline
imgs/women/2686.jpg,Blazers,blue,Regular
imgs/women/2687.jpg,Blazers,"navy, blue",Regular
imgs/women/2688.jpg,Dresses,brown,Maxi
imgs/women/2689.jpg,Dresses,"black, beige",Above Knee
imgs/women/2690.jpg,Dresses,maroon,Knee Length
imgs/women/2691.jpg,Sweaters,pink,
imgs/women/2692.jpg,Kurta Sets,pink,
imgs/women/2693.jpg,Kurtas,"white, pink",Calf Length
imgs/women/2694.jpg,Kurtas,"pink, white",Knee Length
imgs/women/2695.jpg,Dresses,black,Maxi
imgs/women/2696.jpg,Jackets,beige,Regular
imgs/women/2697.jpg,Jeans,blue,Regular
imgs/women/2698.jpg,Dresses,"blue, white",Midi
imgs/women/2699.jpg,Jeans,"navy, blue",Regular
imgs/women/2700.jpg,Sweatshirts,pink,Regular
imgs/women/2701.jpg,Dresses,"coral, pink",Above Knee
imgs/women/2702.jpg,Bra,,
imgs/women/2703.jpg,Tops,black,Crop
imgs/women/2704.jpg,Dresses,"red, white",Above Knee
imgs/women/2705.jpg,Jeans,white,Regular
imgs/women/2706.jpg,Sweatshirts,black,Regular
imgs/women/2707.jpg,Jackets,brown,Regular
imgs/women/2708.jpg,Trousers,"navy, blue",Regular
imgs/women/2709.jpg,Dresses,"navy, pink, blue",Maxi
imgs/women/2710.jpg,Jackets,,Regular
imgs/women/2711.jpg,Kurta Sets,green,Calf Length
imgs/women/2712.jpg,Tights,"grey, black, grey",
imgs/women/2713.jpg,Skirts,grey,Maxi
imgs/women/2714.jpg,Coats,,Regular
imgs/women/2715.jpg,Jackets,"green, olive",Regular
imgs/women/2716.jpg,Tshirts,yellow,Regular
imgs/women/2717.jpg,Tshirts,pink,Regular
imgs/women/2718.jpg,Sweatshirts,,Regular
imgs/women/2719.jpg,Blazers,"lavender, white",Regular
imgs/women/2720.jpg,Dresses,black,Above Knee
imgs/women/2721.jpg,Lounge Pants,pink,
imgs/women/2722.jpg,Dresses,"yellow, green",Midi
imgs/women/2723.jpg,Tights,pink,
imgs/women/2724.jpg,Bra,grey,
imgs/women/2725.jpg,Jackets,maroon,Regular
imgs/women/2726.jpg,Coats,"tan, brown",Hip Length
imgs/women/2727.jpg,Shirts,blue,Regular
imgs/women/2728.jpg,Sweatshirts,", pink",Regular
imgs/women/2729.jpg,Trousers,blue,Regular
imgs/women/2730.jpg,Dresses,"white, black",Maxi
imgs/women/2731.jpg,Kurtas,grey,Ankle Length
imgs/women/2732.jpg,Jeans,"navy, blue",Regular
imgs/women/2733.jpg,Tops,"pink, black",
imgs/women/2734.jpg,Sweaters,"white, black",
imgs/women/2735.jpg,Jackets,beige,Regular
imgs/women/2736.jpg,Sweatshirts,green,Regular
imgs/women/2737.jpg,Kurtas,"navy, blue",Calf Length
imgs/women/2738.jpg,Dresses,"white, blue",Maxi
imgs/women/2739.jpg,Trousers,black,Cropped
imgs/women/2740.jpg,Kurtas,,Calf Length
imgs/women/2741.jpg,Sarees,"grey, , red",
imgs/women/2742.jpg,Jumpsuit,"green, blue",
imgs/women/2743.jpg,Dresses,"navy, blue",Knee Length
imgs/women/2744.jpg,Jackets,"navy, blue",Regular
imgs/women/2745.jpg,Dresses,white,Above Knee
imgs/women/2746.jpg,Dresses,pink,Maxi
imgs/women/2747.jpg,Jackets,"white, green",Regular
imgs/women/2748.jpg,Jackets,yellow,Regular
imgs/women/2749.jpg,Track Pants,"olive, green",Regular
imgs/women/2750.jpg,Dresses,pink,Maxi
imgs/women/2751.jpg,Shrug,red,Regular
imgs/women/2752.jpg,Jackets,"white, green",Regular
imgs/women/2753.jpg,Sweaters,pink,
imgs/women/2754.jpg,Track Pants,"olive, green",Regular
imgs/women/2755.jpg,Sweaters,red,
imgs/women/2756.jpg,Jackets,green,Regular
imgs/women/2757.jpg,Dresses,"white, black",Knee Length
imgs/women/2758.jpg,Tshirts,black,Regular
imgs/women/2759.jpg,Sarees,,
imgs/women/2760.jpg,Sweaters,"navy, blue",
imgs/women/2761.jpg,Jackets,black,Regular
imgs/women/2762.jpg,Trousers,pink,Cropped
imgs/women/2763.jpg,Sweaters,"beige, white",
imgs/women/2764.jpg,Dresses,green,Above Knee
imgs/women/2765.jpg,Skirts,black,Mini
imgs/women/2766.jpg,Jumpsuit,black,
imgs/women/2767.jpg,Palazzos,black,Regular
imgs/women/2768.jpg,Kurta Sets,"pink, pink",
imgs/women/2769.jpg,Blazers,,Regular
imgs/women/2770.jpg,Jackets,pink,Regular
imgs/women/2771.jpg,Sweaters,,
imgs/women/2772.jpg,Sweatshirts,black,Regular
imgs/women/2773.jpg,Bra,beige,
imgs/women/2774.jpg,Sweaters,black,
imgs/women/2775.jpg,Dresses,,Midi
imgs/women/2776.jpg,Jackets,blue,Regular
imgs/women/2777.jpg,Sweaters,black,
imgs/women/2778.jpg,Jackets,blue,Regular
imgs/women/2779.jpg,Jeans,navy,Regular
imgs/women/2780.jpg,Jackets,green,Crop
imgs/women/2781.jpg,Jeans,black,Regular
imgs/women/2782.jpg,Jackets,,Regular
imgs/women/2783.jpg,Jeans,blue,Cropped
imgs/women/2784.jpg,Track Pants,black,Regular
imgs/women/2785.jpg,Skirts,maroon,Maxi
imgs/women/2786.jpg,Night suits,", olive, green, green, olive, white",
imgs/women/2787.jpg,Kurtas,blue,Ankle Length
imgs/women/2788.jpg,Dresses,"green, black",Maxi
imgs/women/2789.jpg,Tshirts,,Regular
imgs/women/2790.jpg,Tshirts,"white, black",Regular
imgs/women/2791.jpg,Nightdress,orange,
imgs/women/2792.jpg,Jackets,grey,Regular
imgs/women/2793.jpg,Kurta Sets,", black",
imgs/women/2794.jpg,Shapewear,,
imgs/women/2795.jpg,Sweatshirts,"white, black",Regular
imgs/women/2796.jpg,Dresses,blue,Knee Length
imgs/women/2797.jpg,Jackets,maroon,Regular
imgs/women/2798.jpg,Kurta Sets,"maroon, yellow",
imgs/women/2799.jpg,Jeans,grey,Cropped
imgs/women/2800.jpg,Nightdress,black,
imgs/women/2801.jpg,Jackets,grey,Regular
imgs/women/2802.jpg,Tops,", white, black",Regular
imgs/women/2803.jpg,Kurta Sets,", black",
imgs/women/2804.jpg,Shapewear,,
imgs/women/2805.jpg,Sweatshirts,"white, black",Regular
imgs/women/2806.jpg,Dresses,blue,Knee Length
imgs/women/2807.jpg,Jackets,maroon,Regular
imgs/women/2808.jpg,Kurta Sets,"maroon, yellow",
imgs/women/2809.jpg,Jeans,grey,Regular
imgs/women/2810.jpg,Shorts,"navy, blue",Below Knee
imgs/women/2811.jpg,Jackets,green,Regular
imgs/women/2812.jpg,Sweatshirts,green,Regular
imgs/women/2813.jpg,Sarees,", green, silver, gold, coral",
imgs/women/2814.jpg,Jumpsuit,"fuchsia, pink",
imgs/women/2815.jpg,Shirts,"maroon, blue",Regular
imgs/women/2816.jpg,Jackets,"white, black",Regular
imgs/women/2817.jpg,Trousers,black,Cropped
imgs/women/2818.jpg,Dresses,"navy, white, blue",Midi
imgs/women/2819.jpg,Jeans,blue,Cropped
imgs/women/2820.jpg,Sweaters,"olive, green",
imgs/women/2821.jpg,Pyjamas,,
imgs/women/2822.jpg,Sarees,"grey, , silver",
imgs/women/2823.jpg,Tops,"green, white",Regular
imgs/women/2824.jpg,Night suits,,
imgs/women/2825.jpg,Jackets,,Longline
imgs/women/2826.jpg,Dresses,yellow,Midi
imgs/women/2827.jpg,Dresses,,Maxi
imgs/women/2828.jpg,Jackets,white,Crop
imgs/women/2829.jpg,Jeans,"navy, blue",Regular
imgs/women/2830.jpg,Jackets,pink,Regular
imgs/women/2831.jpg,Sarees,", silver, green, pink",
imgs/women/2832.jpg,Night suits,"purple, purple, white",
imgs/women/2833.jpg,Kurta Sets,", navy, green, blue",Calf Length
imgs/women/2834.jpg,Sweatshirts,grey,Regular
imgs/women/2835.jpg,Sweatshirts,green,Regular
imgs/women/2836.jpg,Kurtas,"pink, magenta",Calf Length
imgs/women/2837.jpg,Jeans,blue,Regular
imgs/women/2838.jpg,Sweatshirts,"navy, blue",Regular
imgs/women/2839.jpg,Kurtas,yellow,Ankle Length
imgs/women/2840.jpg,Dresses,maroon,Knee Length
imgs/women/2841.jpg,Sweaters,"green, lime",
imgs/women/2842.jpg,Tops,white,Crop
imgs/women/2843.jpg,Kurtas,blue,Ankle Length
imgs/women/2844.jpg,Dresses,black,Midi
imgs/women/2845.jpg,Tops,", black",Regular
imgs/women/2846.jpg,Jackets,blue,Regular
imgs/women/2847.jpg,Kurtas,beige,Calf Length
imgs/women/2848.jpg,Kurtas,"maroon, white",Calf Length
imgs/women/2849.jpg,Jackets,"olive, green",Regular
imgs/women/2850.jpg,Dresses,black,Above Knee
imgs/women/2851.jpg,Jackets,"navy, blue",Regular
imgs/women/2852.jpg,Jackets,green,Regular
imgs/women/2853.jpg,Sweaters,black,
imgs/women/2854.jpg,Dresses,"navy, blue",Midi
imgs/women/2855.jpg,Tshirts,grey,Regular
imgs/women/2856.jpg,Tshirts,"white, navy, blue",Regular
imgs/women/2857.jpg,Shirts,"black, blue",Regular
imgs/women/2858.jpg,Jeans,blue,Cropped
imgs/women/2859.jpg,Kurtas,black,Calf Length
imgs/women/2860.jpg,Coats,beige,Hip Length
imgs/women/2861.jpg,Nightdress,,
imgs/women/2862.jpg,Track Pants,black,Regular
imgs/women/2863.jpg,Bra,"coral, pink",
imgs/women/2864.jpg,Tops,", black",Crop
imgs/women/2865.jpg,Sweaters,black,
imgs/women/2866.jpg,Sweaters,"green, white",
imgs/women/2867.jpg,Sweaters,grey,
imgs/women/2868.jpg,Skirts,black,Knee Length
imgs/women/2869.jpg,Jackets,blue,Regular
imgs/women/2870.jpg,Kurtas,grey,Knee Length
imgs/women/2871.jpg,Jackets,red,Regular
imgs/women/2872.jpg,Dresses,,Midi
imgs/women/2873.jpg,Blazers,"maroon, blue",Regular
imgs/women/2874.jpg,Jeans,grey,Cropped
imgs/women/2875.jpg,Jeans,blue,Regular
imgs/women/2876.jpg,Jackets,,Longline
imgs/women/2877.jpg,Tshirts,,Regular
imgs/women/2878.jpg,Sweaters,,
imgs/women/2879.jpg,Bra,"fuchsia, pink",
imgs/women/2880.jpg,Dresses,,Above Knee
imgs/women/2881.jpg,Kurtas,pink,Knee Length
imgs/women/2882.jpg,Saree Blouse,red,
imgs/women/2883.jpg,Jeans,black,Regular
imgs/women/2884.jpg,Jeans,blue,Regular
imgs/women/2885.jpg,Tops,brown,Regular
imgs/women/2886.jpg,Jeans,black,Regular
imgs/women/2887.jpg,Kurtas,"pink, navy, white",Calf Length
imgs/women/2888.jpg,Night suits,blue,
imgs/women/2889.jpg,Dresses,pink,Midi
imgs/women/2890.jpg,Night suits,"black, , red, red",
imgs/women/2891.jpg,Blazers,"grey, black",Regular
imgs/women/2892.jpg,Dresses,"black, green",Above Knee
imgs/women/2893.jpg,Trousers,black,Regular
imgs/women/2894.jpg,Shawl,red,
imgs/women/2895.jpg,Shawl,,
imgs/women/2896.jpg,Jackets,blue,Regular
imgs/women/2897.jpg,Dresses,red,Midi
imgs/women/2898.jpg,Jeans,blue,Cropped
imgs/women/2899.jpg,Tops,"green, olive",
imgs/women/2900.jpg,Dresses,"black, green",Above Knee
imgs/women/2901.jpg,Trousers,black,Regular
imgs/women/2902.jpg,Shawl,,
imgs/women/2903.jpg,Dresses,red,Midi
imgs/women/2904.jpg,Jeans,blue,Cropped
imgs/women/2905.jpg,Tops,"green, olive",
imgs/women/2906.jpg,Dresses,brown,Maxi
imgs/women/2907.jpg,Nightdress,white,
imgs/women/2908.jpg,Tops,yellow,Regular
imgs/women/2909.jpg,Sweatshirts,yellow,Regular
imgs/women/2910.jpg,Kurtas,blue,Calf Length
imgs/women/2911.jpg,Jackets,black,Regular
imgs/women/2912.jpg,Nightdress,,
imgs/women/2913.jpg,Kurta Sets,"navy, blue",Knee Length
imgs/women/2914.jpg,Jackets,"green, olive",Longline
imgs/women/2915.jpg,Tops,,
imgs/women/2916.jpg,Jackets,"navy, blue",Regular
imgs/women/2917.jpg,Sweaters,beige,
imgs/women/2918.jpg,Tops,black,Regular
imgs/women/2919.jpg,Kurta Sets,"blue, white",Calf Length
imgs/women/2920.jpg,Jackets,"green, olive",Regular
imgs/women/2921.jpg,Dresses,,Midi
imgs/women/2922.jpg,Kurtas,black,Knee Length
imgs/women/2923.jpg,Jackets,yellow,Regular
imgs/women/2924.jpg,Bra,black,
imgs/women/2925.jpg,Jumpsuit,red,
imgs/women/2926.jpg,Dresses,"white, black",Midi
imgs/women/2927.jpg,Jeans,black,Regular
imgs/women/2928.jpg,Dresses,black,Midi
imgs/women/2929.jpg,Jeans,blue,Regular
imgs/women/2930.jpg,Tights,,
imgs/women/2931.jpg,Jeans,grey,Regular
imgs/women/2932.jpg,Trousers,"navy, blue",Cropped
imgs/women/2933.jpg,Dupatta,"navy, blue",
imgs/women/2934.jpg,Jeans,black,Regular
imgs/women/2935.jpg,Coats,beige,Knee Length
imgs/women/2936.jpg,Jackets,,Regular
imgs/women/2937.jpg,Kurta Sets,"blue, white",Calf Length
imgs/women/2938.jpg,Dresses,pink,Above Knee
imgs/women/2939.jpg,Skirts,"pink, navy, blue",Knee Length
imgs/women/2940.jpg,Dresses,,Maxi
imgs/women/2941.jpg,Sweatshirts,grey,Regular
imgs/women/2942.jpg,Sweatshirts,maroon,Crop
imgs/women/2943.jpg,Kurtis,"red, white",
imgs/women/2944.jpg,Shirts,,Regular
imgs/women/2945.jpg,Skirts,,Knee Length
imgs/women/2946.jpg,Kurtas,"navy, blue",Calf Length
imgs/women/2947.jpg,Sweaters,"navy, blue",
imgs/women/2948.jpg,Tops,", pink",Regular
imgs/women/2949.jpg,Shorts,maroon,Above Knee
imgs/women/2950.jpg,Lounge Tshirts,,
imgs/women/2951.jpg,Kurta Sets,beige,
imgs/women/2952.jpg,Dresses,black,Knee Length
imgs/women/2953.jpg,Dresses,"navy, blue",Maxi
imgs/women/2954.jpg,Tops,,Regular
imgs/women/2955.jpg,Sweatshirts,"maroon, white",Regular
imgs/women/2956.jpg,Blazers,olive,Regular
imgs/women/2957.jpg,Kurtas,yellow,Calf Length
imgs/women/2958.jpg,Skirts,black,Mini
imgs/women/2959.jpg,Coats,"white, black",Longline
imgs/women/2960.jpg,Dresses,pink,Maxi
imgs/women/2961.jpg,Tops,", black",Regular
imgs/women/2962.jpg,Dresses,blue,Maxi
imgs/women/2963.jpg,Sweaters,,
imgs/women/2964.jpg,Trousers,black,Regular
imgs/women/2965.jpg,Jeans,"navy, blue",Regular
imgs/women/2966.jpg,Sweaters,"yellow, navy, blue",
imgs/women/2967.jpg,Kurta Sets,"silver, blue, white",Calf Length
imgs/women/2968.jpg,Blazers,blue,Regular
imgs/women/2969.jpg,Sweaters,black,
imgs/women/2970.jpg,Sweatshirts,white,Regular
imgs/women/2971.jpg,Kurtas,,Knee Length
imgs/women/2972.jpg,Kurtas,yellow,Calf Length
imgs/women/2973.jpg,Tshirts,green,Regular
imgs/women/2974.jpg,Kurta Sets,pink,
imgs/women/2975.jpg,Kurtas,green,Calf Length
imgs/women/2976.jpg,Dresses,,Maxi
imgs/women/2977.jpg,Dresses,brown,Mini
imgs/women/2978.jpg,Tights,"navy, blue",
imgs/women/2979.jpg,Kurta Sets,"navy, blue",Calf Length
imgs/women/2980.jpg,Jackets,"pink, black",Regular
imgs/women/2981.jpg,Jackets,black,Regular
imgs/women/2982.jpg,Dresses,black,Above Knee
imgs/women/2983.jpg,Tops,black,Regular
imgs/women/2984.jpg,Sweatshirts,"green, white, lime",Regular
imgs/women/2985.jpg,Tops,", maroon, black",
imgs/women/2986.jpg,Jeans,black,Cropped
imgs/women/2987.jpg,Sweatshirts,green,Regular
imgs/women/2988.jpg,Jackets,black,Regular
imgs/women/2989.jpg,Dresses,black,Knee Length
imgs/women/2990.jpg,Dresses,maroon,Knee Length
imgs/women/2991.jpg,Jackets,,Regular
imgs/women/2992.jpg,Bra,,
imgs/women/2993.jpg,Sweatshirts,red,Regular
imgs/women/2994.jpg,Bra,black,
imgs/women/2995.jpg,Skirts,"red, pink",Midi
imgs/women/2996.jpg,Jeans,blue,Regular
imgs/women/2997.jpg,Jackets,,Regular
imgs/women/2998.jpg,Dresses,", red, yellow",Above Knee
imgs/women/2999.jpg,Jackets,red,Regular
imgs/women/3000.jpg,Sweatshirts,"green, lime, white",Regular
imgs/women/3001.jpg,Tops,"pink, ",Regular
imgs/women/3002.jpg,Jeggings,black,
imgs/women/3003.jpg,Kurtas,"pink, blue",Calf Length
imgs/women/3004.jpg,Jackets,black,Regular
imgs/women/3005.jpg,Dresses,maroon,Knee Length
imgs/women/3006.jpg,Sweaters,,
imgs/women/3007.jpg,Jeans,blue,Regular
imgs/women/3008.jpg,Bra,,
imgs/women/3009.jpg,Sweatshirts,red,Regular
imgs/women/3010.jpg,Bra,black,
imgs/women/3011.jpg,Skirts,"pink, red",Midi
imgs/women/3012.jpg,Jeans,blue,Regular
imgs/women/3013.jpg,Jackets,,Regular
imgs/women/3014.jpg,Blazers,pink,Regular
imgs/women/3015.jpg,Dresses,", yellow, red",Above Knee
imgs/women/3016.jpg,Jackets,red,Regular
imgs/women/3017.jpg,Bra,black,
imgs/women/3018.jpg,Kurtas,"pink, beige",Calf Length
imgs/women/3019.jpg,Blazers,"pink, coral",Regular
imgs/women/3020.jpg,Jeans,"navy, blue",Regular
imgs/women/3021.jpg,Sarees,,
imgs/women/3022.jpg,Sweatshirts,"navy, blue",Regular
imgs/women/3023.jpg,Tunics,"white, blue",
imgs/women/3024.jpg,Sarees,maroon,
imgs/women/3025.jpg,Sweatshirts,"navy, blue",Longline
imgs/women/3026.jpg,Tops,"grey, pink",Regular
imgs/women/3027.jpg,Jeans,,Regular
imgs/women/3028.jpg,Dresses,"navy, blue",Maxi
imgs/women/3029.jpg,Nightdress,,
imgs/women/3030.jpg,Jeggings,,
imgs/women/3031.jpg,Dresses,"green, olive",Knee Length
imgs/women/3032.jpg,Jeans,blue,Cropped
imgs/women/3033.jpg,Dresses,"white, red",Midi
imgs/women/3034.jpg,Jackets,black,Regular
imgs/women/3035.jpg,Tshirts,white,Regular
imgs/women/3036.jpg,Kurtas,green,Knee Length
imgs/women/3037.jpg,Jackets,"green, olive",Regular
imgs/women/3038.jpg,Jackets,blue,Regular
imgs/women/3039.jpg,Kurtas,grey,Calf Length
imgs/women/3040.jpg,Sarees,"green, , silver",
imgs/women/3041.jpg,Tights,,
imgs/women/3042.jpg,Jackets,"black, grey",Regular
imgs/women/3043.jpg,Jackets,"green, olive",Longline
imgs/women/3044.jpg,Dresses,pink,Midi
imgs/women/3045.jpg,Tshirts,"navy, blue",Regular
imgs/women/3046.jpg,Tops,black,Regular
imgs/women/3047.jpg,Jeans,blue,Cropped
imgs/women/3048.jpg,Sweaters,pink,
imgs/women/3049.jpg,Lehenga Choli,yellow,
imgs/women/3050.jpg,Sweaters,green,
imgs/women/3051.jpg,Dresses,pink,Knee Length
imgs/women/3052.jpg,Dresses,"pink, blue",Maxi
imgs/women/3053.jpg,Tshirts,"green, white",Regular
imgs/women/3054.jpg,Sweatshirts,pink,Regular
imgs/women/3055.jpg,Jeans,blue,Cropped
imgs/women/3056.jpg,Kurtas,grey,Ankle Length
imgs/women/3057.jpg,Jumpsuit,,
imgs/women/3058.jpg,Jackets,green,Regular
imgs/women/3059.jpg,Jackets,,Regular
imgs/women/3060.jpg,Dresses,"white, black",Midi
imgs/women/3061.jpg,Tops,,Regular
imgs/women/3062.jpg,Kurtas,"brown, red",Calf Length
imgs/women/3063.jpg,Jackets,orange,Regular
imgs/women/3064.jpg,Sweaters,white,
imgs/women/3065.jpg,Jeggings,black,
imgs/women/3066.jpg,Shirts,brown,Regular
imgs/women/3067.jpg,Jackets,magenta,Regular
imgs/women/3068.jpg,Jackets,red,Regular
imgs/women/3069.jpg,Kurtas,yellow,Knee Length
imgs/women/3070.jpg,Jackets,beige,Regular
imgs/women/3071.jpg,Tops,,Crop
imgs/women/3072.jpg,Jeans,grey,Regular
imgs/women/3073.jpg,Tops,"white, blue",Regular
imgs/women/3074.jpg,Tshirts,black,Regular
imgs/women/3075.jpg,Track Pants,,Regular
imgs/women/3076.jpg,Bra,beige,
imgs/women/3077.jpg,Skirts,grey,Maxi
imgs/women/3078.jpg,Kurtas,yellow,Ankle Length
imgs/women/3079.jpg,Tops,,Regular
imgs/women/3080.jpg,Jumpsuit,black,
imgs/women/3081.jpg,Night suits,", white, green, olive, green, olive",
imgs/women/3082.jpg,Jeans,blue,Regular
imgs/women/3083.jpg,Jeans,black,Cropped
imgs/women/3084.jpg,Bra,white,
imgs/women/3085.jpg,Tops,"black, yellow",Regular
imgs/women/3086.jpg,Sweatshirts,green,Regular
imgs/women/3087.jpg,Sweatshirts,"grey, red",Regular
imgs/women/3088.jpg,Tops,"white, green",Regular
imgs/women/3089.jpg,Sweaters,,
imgs/women/3090.jpg,Clothing Set,brown,
imgs/women/3091.jpg,Jackets,maroon,Regular
imgs/women/3092.jpg,Kurta Sets,", red",Calf Length
imgs/women/3093.jpg,Kurta Sets,"blue, red",Calf Length
imgs/women/3094.jpg,Kurtas,"black, maroon",Knee Length
imgs/women/3095.jpg,Kurtas,"green, yellow",Calf Length
imgs/women/3096.jpg,Tights,blue,
imgs/women/3097.jpg,Dresses,,Midi
imgs/women/3098.jpg,Dresses,black,Above Knee
imgs/women/3099.jpg,Thermal Set,,
imgs/women/3100.jpg,Sweaters,,
imgs/women/3101.jpg,Lounge Tshirts,pink,
imgs/women/3102.jpg,Kurta Sets,"brown, ",
imgs/women/3103.jpg,Kurta Sets,"black, red",
imgs/women/3104.jpg,Sweatshirts,green,Regular
imgs/women/3105.jpg,Tops,black,Regular
imgs/women/3106.jpg,Kurta Sets,"blue, red",Calf Length
imgs/women/3107.jpg,Kurtas,"black, maroon",Knee Length
imgs/women/3108.jpg,Tights,blue,
imgs/women/3109.jpg,Thermal Set,,
imgs/women/3110.jpg,Sweaters,grey,
imgs/women/3111.jpg,Night suits,"white, navy, blue, navy",
imgs/women/3112.jpg,Jeans,blue,Cropped
imgs/women/3113.jpg,Tops,", red",Regular
imgs/women/3114.jpg,Sweatshirts,"green, olive",Regular
imgs/women/3115.jpg,Sweatshirts,black,Regular
imgs/women/3116.jpg,Kurtas,maroon,Calf Length
imgs/women/3117.jpg,Jeans,blue,Regular
imgs/women/3118.jpg,Jeans,black,Cropped
imgs/women/3119.jpg,Tops,"green, , pink",
imgs/women/3120.jpg,Sweaters,"navy, grey, blue",
imgs/women/3121.jpg,Jeans,grey,Regular
imgs/women/3122.jpg,Jeans,blue,Regular
imgs/women/3123.jpg,Kurta Sets,"black, maroon",Calf Length
imgs/women/3124.jpg,Shirts,,Regular
imgs/women/3125.jpg,Trousers,maroon,Cropped
imgs/women/3126.jpg,Nightdress,"white, green",
imgs/women/3127.jpg,Blazers,black,Regular
imgs/women/3128.jpg,Dresses,black,Maxi
imgs/women/3129.jpg,Jackets,"black, white",Regular
imgs/women/3130.jpg,Sweatshirts,,Regular
imgs/women/3131.jpg,Dresses,"white, orange",Maxi
imgs/women/3132.jpg,Dresses,white,Maxi
imgs/women/3133.jpg,Jumpsuit,black,
imgs/women/3134.jpg,Sweaters,"green, black",
imgs/women/3135.jpg,Tops,"green, ",Regular
imgs/women/3136.jpg,Jeans,grey,Regular
imgs/women/3137.jpg,Sweaters,pink,
imgs/women/3138.jpg,Kurtas,beige,Calf Length
imgs/women/3139.jpg,Jeans,blue,Regular
imgs/women/3140.jpg,Jeans,black,Regular
imgs/women/3141.jpg,Kurtas,,Calf Length
imgs/women/3142.jpg,Kurta Sets,"green, grey",Knee Length
imgs/women/3143.jpg,Sweatshirts,"black, pink",Regular
imgs/women/3144.jpg,Kurtas,"green, pink",Calf Length
imgs/women/3145.jpg,Jackets,pink,Regular
imgs/women/3146.jpg,Sarees,"magenta, , yellow",
imgs/women/3147.jpg,Jeans,blue,Cropped
imgs/women/3148.jpg,Jackets,khaki,Regular
imgs/women/3149.jpg,Coats,red,Hip Length
imgs/women/3150.jpg,Jeans,"navy, blue",Regular
imgs/women/3151.jpg,Kurtas,yellow,Knee Length
imgs/women/3152.jpg,Dresses,"white, blue",Maxi
imgs/women/3153.jpg,Sweatshirts,"black, pink",Regular
imgs/women/3154.jpg,Kurtas,"green, pink",Calf Length
imgs/women/3155.jpg,Sweaters,"green, olive",
imgs/women/3156.jpg,Jackets,pink,Regular
imgs/women/3157.jpg,Jeans,black,Cropped
imgs/women/3158.jpg,Jeans,blue,Regular
